Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
16.54615,test,1,1,0.2934643,1.781639,-2.063008
16.55711,test,1,1,0.2931112,1.781653,-2.063411
16.56844,test,1,1,0.2930947,1.781659,-2.06339
16.57921,test,1,1,0.2933403,1.781799,-2.063235
16.59042,test,1,1,0.2930396,1.781627,-2.063666
16.60146,test,1,1,0.2930256,1.781651,-2.063662
16.61258,test,1,1,0.2932981,1.781803,-2.063452
16.62366,test,1,1,0.2930311,1.781706,-2.063816
16.63518,test,1,1,0.2930327,1.781719,-2.063823
16.64595,test,1,1,0.2932445,1.781815,-2.063467
16.65703,test,1,1,0.2931002,1.781636,-2.063724
16.66809,test,1,1,0.2931086,1.78164,-2.063722
16.67925,test,1,1,0.2934051,1.781795,-2.063151
16.69048,test,1,1,0.2932175,1.781597,-2.063444
16.70135,test,1,1,0.293234,1.781585,-2.063426
16.71263,test,1,1,0.2935503,1.781693,-2.063174
16.72374,test,1,1,0.2934416,1.78162,-2.063358
16.73473,test,1,1,0.2934686,1.781619,-2.063347
16.74584,test,1,1,0.2936724,1.781705,-2.063134
16.75696,test,1,1,0.2932831,1.781693,-2.063615
16.76829,test,1,1,0.2932964,1.781703,-2.063599
16.77925,test,1,1,0.2935434,1.781822,-2.063289
16.79033,test,1,1,0.2934264,1.78168,-2.063525
16.80133,test,1,1,0.2934175,1.781684,-2.063521
16.81291,test,1,1,0.2935623,1.78177,-2.063186
16.82359,test,1,1,0.2936634,1.781667,-2.063146
16.83471,test,1,1,0.2936693,1.781661,-2.063136
16.84618,test,1,1,0.293783,1.781752,-2.062704
16.85689,test,1,1,0.2935992,1.781589,-2.062951
16.86806,test,1,1,0.2936054,1.781584,-2.062937
16.87915,test,1,1,0.2938262,1.781679,-2.0627
16.89023,test,1,1,0.29331,1.781736,-2.063315
16.90133,test,1,1,0.2932936,1.781746,-2.063301
16.91238,test,1,1,0.2935177,1.78189,-2.063202
16.92364,test,1,1,0.2935551,1.78178,-2.06329
16.93457,test,1,1,0.293553,1.781774,-2.06328
16.946,test,1,1,0.2937404,1.781871,-2.063127
16.95694,test,1,1,0.2934767,1.781822,-2.063445
16.96801,test,1,1,0.2934831,1.78183,-2.063455
16.97909,test,1,1,0.2934678,1.781848,-2.063454
16.99026,test,1,1,0.2932731,1.78189,-2.06361
17.00129,test,1,1,0.2932666,1.781903,-2.063625
17.01241,test,1,1,0.2932435,1.781907,-2.063648
17.0235,test,1,1,0.2931577,1.781759,-2.063309
17.03456,test,1,1,0.293131,1.78177,-2.06331
17.04567,test,1,1,0.2933591,1.781856,-2.063079
17.05683,test,1,1,0.2930768,1.781774,-2.063443
17.0679,test,1,1,0.2930387,1.781778,-2.06345
17.07914,test,1,1,0.2933005,1.781885,-2.063247
17.09008,test,1,1,0.2929908,1.781783,-2.063647
17.10128,test,1,1,0.2929755,1.7818,-2.063661
17.11239,test,1,1,0.2931806,1.781945,-2.063128
17.12344,test,1,1,0.2929803,1.781796,-2.063367
17.13452,test,1,1,0.292956,1.781795,-2.063373
17.14572,test,1,1,0.2932421,1.781923,-2.063241
17.15677,test,1,1,0.2934116,1.781764,-2.063138
17.16786,test,1,1,0.293409,1.781765,-2.063136
17.17908,test,1,1,0.2936872,1.781867,-2.062838
17.19012,test,1,1,0.293356,1.781755,-2.063287
17.20125,test,1,1,0.2933505,1.781739,-2.063272
17.21227,test,1,1,0.2935744,1.781836,-2.06299
