Time Since Start (in seconds),Participant ID,Trial Number,Trial Length,Condition Number,Head Position x,Head Position y,Head Position z
12.76292,asdf,1,10,1,0,1.59,0
12.76496,asdf,1,10,1,0,1.59,0
12.76702,asdf,1,10,1,0,1.59,0
12.76908,asdf,1,10,1,0,1.59,0
12.77112,asdf,1,10,1,0,1.59,0
12.77324,asdf,1,10,1,0,1.59,0
12.77594,asdf,1,10,1,0,1.59,0
12.778,asdf,1,10,1,0,1.59,0
12.78006,asdf,1,10,1,0,1.59,0
12.78245,asdf,1,10,1,0,1.59,0
12.78449,asdf,1,10,1,0,1.59,0
12.78664,asdf,1,10,1,0,1.59,0
12.78876,asdf,1,10,1,0,1.59,0
12.79076,asdf,1,10,1,0,1.59,0
12.79277,asdf,1,10,1,0,1.59,0
12.79478,asdf,1,10,1,0,1.59,0
12.79675,asdf,1,10,1,0,1.59,0
12.80523,asdf,1,10,1,0,1.59,0
12.80806,asdf,1,10,1,0,1.59,0
12.81023,asdf,1,10,1,0,1.59,0
12.81222,asdf,1,10,1,0,1.59,0
12.81423,asdf,1,10,1,0,1.59,0
12.81626,asdf,1,10,1,0,1.59,0
12.81824,asdf,1,10,1,0,1.59,0
12.82038,asdf,1,10,1,0,1.59,0
12.8227,asdf,1,10,1,0,1.59,0
12.82471,asdf,1,10,1,0,1.59,0
12.82677,asdf,1,10,1,0,1.59,0
12.82879,asdf,1,10,1,0,1.59,0
12.83081,asdf,1,10,1,0,1.59,0
12.83282,asdf,1,10,1,0,1.59,0
12.83492,asdf,1,10,1,0,1.59,0
12.83703,asdf,1,10,1,0,1.59,0
12.83908,asdf,1,10,1,0,1.59,0
12.84107,asdf,1,10,1,0,1.59,0
12.84327,asdf,1,10,1,0,1.59,0
12.84526,asdf,1,10,1,0,1.59,0
12.84724,asdf,1,10,1,0,1.59,0
12.8493,asdf,1,10,1,0,1.59,0
12.85129,asdf,1,10,1,0,1.59,0
12.8534,asdf,1,10,1,0,1.59,0
12.85539,asdf,1,10,1,0,1.59,0
12.85739,asdf,1,10,1,0,1.59,0
12.85941,asdf,1,10,1,0,1.59,0
12.86139,asdf,1,10,1,0,1.59,0
12.8637,asdf,1,10,1,0,1.59,0
12.86574,asdf,1,10,1,0,1.59,0
12.86773,asdf,1,10,1,0,1.59,0
12.86984,asdf,1,10,1,0,1.59,0
12.87189,asdf,1,10,1,0,1.59,0
12.87393,asdf,1,10,1,0,1.59,0
12.87587,asdf,1,10,1,0,1.59,0
12.87797,asdf,1,10,1,0,1.59,0
12.88015,asdf,1,10,1,0,1.59,0
12.88257,asdf,1,10,1,0,1.59,0
12.88471,asdf,1,10,1,0,1.59,0
12.88676,asdf,1,10,1,0,1.59,0
12.88868,asdf,1,10,1,0,1.59,0
12.89076,asdf,1,10,1,0,1.59,0
12.89277,asdf,1,10,1,0,1.59,0
12.89476,asdf,1,10,1,0,1.59,0
12.89678,asdf,1,10,1,0,1.59,0
12.89878,asdf,1,10,1,0,1.59,0
12.90085,asdf,1,10,1,0,1.59,0
12.90312,asdf,1,10,1,0,1.59,0
12.90511,asdf,1,10,1,0,1.59,0
12.90722,asdf,1,10,1,0,1.59,0
12.90928,asdf,1,10,1,0,1.59,0
12.9113,asdf,1,10,1,0,1.59,0
12.91329,asdf,1,10,1,0,1.59,0
12.91531,asdf,1,10,1,0,1.59,0
12.91732,asdf,1,10,1,0,1.59,0
12.91924,asdf,1,10,1,0,1.59,0
12.92114,asdf,1,10,1,0,1.59,0
12.92332,asdf,1,10,1,0,1.59,0
12.92533,asdf,1,10,1,0,1.59,0
12.92747,asdf,1,10,1,0,1.59,0
12.92985,asdf,1,10,1,0,1.59,0
12.93213,asdf,1,10,1,0,1.59,0
12.93426,asdf,1,10,1,0,1.59,0
12.93623,asdf,1,10,1,0,1.59,0
12.93826,asdf,1,10,1,0,1.59,0
12.9403,asdf,1,10,1,0,1.59,0
12.94265,asdf,1,10,1,0,1.59,0
12.94469,asdf,1,10,1,0,1.59,0
12.94675,asdf,1,10,1,0,1.59,0
12.94876,asdf,1,10,1,0,1.59,0
12.95076,asdf,1,10,1,0,1.59,0
12.95275,asdf,1,10,1,0,1.59,0
12.95465,asdf,1,10,1,0,1.59,0
12.95673,asdf,1,10,1,0,1.59,0
12.95877,asdf,1,10,1,0,1.59,0
12.96078,asdf,1,10,1,0,1.59,0
12.96304,asdf,1,10,1,0,1.59,0
12.96514,asdf,1,10,1,0,1.59,0
12.96721,asdf,1,10,1,0,1.59,0
12.9692,asdf,1,10,1,0,1.59,0
12.97126,asdf,1,10,1,0,1.59,0
12.97327,asdf,1,10,1,0,1.59,0
12.97531,asdf,1,10,1,0,1.59,0
12.97741,asdf,1,10,1,0,1.59,0
12.97939,asdf,1,10,1,0,1.59,0
12.98143,asdf,1,10,1,0,1.59,0
12.98375,asdf,1,10,1,0,1.59,0
12.98574,asdf,1,10,1,0,1.59,0
12.98781,asdf,1,10,1,0,1.59,0
12.98992,asdf,1,10,1,0,1.59,0
12.99197,asdf,1,10,1,0,1.59,0
12.994,asdf,1,10,1,0,1.59,0
12.99602,asdf,1,10,1,0,1.59,0
12.99807,asdf,1,10,1,0,1.59,0
13.0001,asdf,1,10,1,0,1.59,0
13.00247,asdf,1,10,1,0,1.59,0
13.0045,asdf,1,10,1,0,1.59,0
13.00651,asdf,1,10,1,0,1.59,0
13.0085,asdf,1,10,1,0,1.59,0
13.01049,asdf,1,10,1,0,1.59,0
13.0125,asdf,1,10,1,0,1.59,0
13.01448,asdf,1,10,1,0,1.59,0
13.01647,asdf,1,10,1,0,1.59,0
13.01853,asdf,1,10,1,0,1.59,0
13.02052,asdf,1,10,1,0,1.59,0
13.02282,asdf,1,10,1,0,1.59,0
13.02475,asdf,1,10,1,0,1.59,0
13.02675,asdf,1,10,1,0,1.59,0
13.02876,asdf,1,10,1,0,1.59,0
13.03077,asdf,1,10,1,0,1.59,0
13.03279,asdf,1,10,1,0,1.59,0
13.0348,asdf,1,10,1,0,1.59,0
13.0368,asdf,1,10,1,0,1.59,0
13.03879,asdf,1,10,1,0,1.59,0
13.04081,asdf,1,10,1,0,1.59,0
13.04311,asdf,1,10,1,0,1.59,0
13.04513,asdf,1,10,1,0,1.59,0
13.04713,asdf,1,10,1,0,1.59,0
13.04925,asdf,1,10,1,0,1.59,0
13.05125,asdf,1,10,1,0,1.59,0
13.05324,asdf,1,10,1,0,1.59,0
13.05535,asdf,1,10,1,0,1.59,0
13.05728,asdf,1,10,1,0,1.59,0
13.05918,asdf,1,10,1,0,1.59,0
13.06119,asdf,1,10,1,0,1.59,0
13.0635,asdf,1,10,1,0,1.59,0
13.06549,asdf,1,10,1,0,1.59,0
13.06748,asdf,1,10,1,0,1.59,0
13.0695,asdf,1,10,1,0,1.59,0
13.07155,asdf,1,10,1,0,1.59,0
13.0735,asdf,1,10,1,0,1.59,0
13.07551,asdf,1,10,1,0,1.59,0
13.07751,asdf,1,10,1,0,1.59,0
13.07959,asdf,1,10,1,0,1.59,0
13.08188,asdf,1,10,1,0,1.59,0
13.08433,asdf,1,10,1,0,1.59,0
13.08655,asdf,1,10,1,0,1.59,0
13.08881,asdf,1,10,1,0,1.59,0
13.09102,asdf,1,10,1,0,1.59,0
13.09322,asdf,1,10,1,0,1.59,0
13.09532,asdf,1,10,1,0,1.59,0
13.09745,asdf,1,10,1,0,1.59,0
13.0995,asdf,1,10,1,0,1.59,0
13.10183,asdf,1,10,1,0,1.59,0
13.10427,asdf,1,10,1,0,1.59,0
13.10633,asdf,1,10,1,0,1.59,0
13.1084,asdf,1,10,1,0,1.59,0
13.1104,asdf,1,10,1,0,1.59,0
13.1124,asdf,1,10,1,0,1.59,0
13.11445,asdf,1,10,1,0,1.59,0
13.11647,asdf,1,10,1,0,1.59,0
13.11845,asdf,1,10,1,0,1.59,0
13.1205,asdf,1,10,1,0,1.59,0
13.12277,asdf,1,10,1,0,1.59,0
13.12478,asdf,1,10,1,0,1.59,0
13.12675,asdf,1,10,1,0,1.59,0
13.12885,asdf,1,10,1,0,1.59,0
13.13085,asdf,1,10,1,0,1.59,0
13.13286,asdf,1,10,1,0,1.59,0
13.13491,asdf,1,10,1,0,1.59,0
13.13691,asdf,1,10,1,0,1.59,0
13.13882,asdf,1,10,1,0,1.59,0
13.14072,asdf,1,10,1,0,1.59,0
13.14307,asdf,1,10,1,0,1.59,0
13.14517,asdf,1,10,1,0,1.59,0
13.14711,asdf,1,10,1,0,1.59,0
13.14918,asdf,1,10,1,0,1.59,0
13.15118,asdf,1,10,1,0,1.59,0
13.15317,asdf,1,10,1,0,1.59,0
13.1552,asdf,1,10,1,0,1.59,0
13.15717,asdf,1,10,1,0,1.59,0
13.15917,asdf,1,10,1,0,1.59,0
13.16114,asdf,1,10,1,0,1.59,0
13.16341,asdf,1,10,1,0,1.59,0
13.16544,asdf,1,10,1,0,1.59,0
13.16754,asdf,1,10,1,0,1.59,0
13.16957,asdf,1,10,1,0,1.59,0
13.17158,asdf,1,10,1,0,1.59,0
13.17366,asdf,1,10,1,0,1.59,0
13.17571,asdf,1,10,1,0,1.59,0
13.1777,asdf,1,10,1,0,1.59,0
13.17981,asdf,1,10,1,0,1.59,0
13.18189,asdf,1,10,1,0,1.59,0
13.18427,asdf,1,10,1,0,1.59,0
13.18634,asdf,1,10,1,0,1.59,0
13.1884,asdf,1,10,1,0,1.59,0
13.19044,asdf,1,10,1,0,1.59,0
13.19241,asdf,1,10,1,0,1.59,0
13.19445,asdf,1,10,1,0,1.59,0
13.19655,asdf,1,10,1,0,1.59,0
13.19872,asdf,1,10,1,0,1.59,0
13.20078,asdf,1,10,1,0,1.59,0
13.20315,asdf,1,10,1,0,1.59,0
13.20521,asdf,1,10,1,0,1.59,0
13.20746,asdf,1,10,1,0,1.59,0
13.20945,asdf,1,10,1,0,1.59,0
13.21171,asdf,1,10,1,0,1.59,0
13.21421,asdf,1,10,1,0,1.59,0
13.21655,asdf,1,10,1,0,1.59,0
13.21874,asdf,1,10,1,0,1.59,0
13.2209,asdf,1,10,1,0,1.59,0
13.22339,asdf,1,10,1,0,1.59,0
13.22554,asdf,1,10,1,0,1.59,0
13.22771,asdf,1,10,1,0,1.59,0
13.2299,asdf,1,10,1,0,1.59,0
13.23204,asdf,1,10,1,0,1.59,0
13.23411,asdf,1,10,1,0,1.59,0
13.23619,asdf,1,10,1,0,1.59,0
13.23828,asdf,1,10,1,0,1.59,0
13.24039,asdf,1,10,1,0,1.59,0
13.24277,asdf,1,10,1,0,1.59,0
13.2449,asdf,1,10,1,0,1.59,0
13.247,asdf,1,10,1,0,1.59,0
13.24912,asdf,1,10,1,0,1.59,0
13.25124,asdf,1,10,1,0,1.59,0
13.25335,asdf,1,10,1,0,1.59,0
13.25543,asdf,1,10,1,0,1.59,0
13.25752,asdf,1,10,1,0,1.59,0
13.26675,asdf,1,10,1,0,1.59,0
13.26977,asdf,1,10,1,0,1.59,0
13.27218,asdf,1,10,1,0,1.59,0
13.27455,asdf,1,10,1,0,1.59,0
13.27676,asdf,1,10,1,0,1.59,0
13.27904,asdf,1,10,1,0,1.59,0
13.28122,asdf,1,10,1,0,1.59,0
13.28369,asdf,1,10,1,0,1.59,0
13.28582,asdf,1,10,1,0,1.59,0
13.28789,asdf,1,10,1,0,1.59,0
13.28989,asdf,1,10,1,0,1.59,0
13.2919,asdf,1,10,1,0,1.59,0
13.29381,asdf,1,10,1,0,1.59,0
13.29585,asdf,1,10,1,0,1.59,0
13.29791,asdf,1,10,1,0,1.59,0
13.29994,asdf,1,10,1,0,1.59,0
13.30196,asdf,1,10,1,0,1.59,0
13.30417,asdf,1,10,1,0,1.59,0
13.30618,asdf,1,10,1,0,1.59,0
13.3082,asdf,1,10,1,0,1.59,0
13.31022,asdf,1,10,1,0,1.59,0
13.31222,asdf,1,10,1,0,1.59,0
13.31412,asdf,1,10,1,0,1.59,0
13.31644,asdf,1,10,1,0,1.59,0
13.31864,asdf,1,10,1,0,1.59,0
13.32077,asdf,1,10,1,0,1.59,0
13.32326,asdf,1,10,1,0,1.59,0
13.32537,asdf,1,10,1,0,1.59,0
13.32738,asdf,1,10,1,0,1.59,0
13.32935,asdf,1,10,1,0,1.59,0
13.33135,asdf,1,10,1,0,1.59,0
13.33342,asdf,1,10,1,0,1.59,0
13.33544,asdf,1,10,1,0,1.59,0
13.33734,asdf,1,10,1,0,1.59,0
13.33939,asdf,1,10,1,0,1.59,0
13.34137,asdf,1,10,1,0,1.59,0
13.34391,asdf,1,10,1,0,1.59,0
13.34612,asdf,1,10,1,0,1.59,0
13.34816,asdf,1,10,1,0,1.59,0
13.35017,asdf,1,10,1,0,1.59,0
13.35209,asdf,1,10,1,0,1.59,0
13.35417,asdf,1,10,1,0,1.59,0
13.35617,asdf,1,10,1,0,1.59,0
13.35828,asdf,1,10,1,0,1.59,0
13.36029,asdf,1,10,1,0,1.59,0
13.36268,asdf,1,10,1,0,1.59,0
13.3647,asdf,1,10,1,0,1.59,0
13.36681,asdf,1,10,1,0,1.59,0
13.36884,asdf,1,10,1,0,1.59,0
13.37097,asdf,1,10,1,0,1.59,0
13.37295,asdf,1,10,1,0,1.59,0
13.3749,asdf,1,10,1,0,1.59,0
13.37697,asdf,1,10,1,0,1.59,0
13.37898,asdf,1,10,1,0,1.59,0
13.381,asdf,1,10,1,0,1.59,0
13.3833,asdf,1,10,1,0,1.59,0
13.38528,asdf,1,10,1,0,1.59,0
13.38727,asdf,1,10,1,0,1.59,0
13.38926,asdf,1,10,1,0,1.59,0
13.39129,asdf,1,10,1,0,1.59,0
13.39329,asdf,1,10,1,0,1.59,0
13.39526,asdf,1,10,1,0,1.59,0
13.39729,asdf,1,10,1,0,1.59,0
13.39933,asdf,1,10,1,0,1.59,0
13.40124,asdf,1,10,1,0,1.59,0
13.40352,asdf,1,10,1,0,1.59,0
13.40551,asdf,1,10,1,0,1.59,0
13.40751,asdf,1,10,1,0,1.59,0
13.4094,asdf,1,10,1,0,1.59,0
13.41138,asdf,1,10,1,0,1.59,0
13.4134,asdf,1,10,1,0,1.59,0
13.41554,asdf,1,10,1,0,1.59,0
13.4176,asdf,1,10,1,0,1.59,0
13.41952,asdf,1,10,1,0,1.59,0
13.4216,asdf,1,10,1,0,1.59,0
13.42389,asdf,1,10,1,0,1.59,0
13.42582,asdf,1,10,1,0,1.59,0
13.42774,asdf,1,10,1,0,1.59,0
13.4298,asdf,1,10,1,0,1.59,0
13.43179,asdf,1,10,1,0,1.59,0
13.4338,asdf,1,10,1,0,1.59,0
13.43579,asdf,1,10,1,0,1.59,0
13.43781,asdf,1,10,1,0,1.59,0
13.43979,asdf,1,10,1,0,1.59,0
13.44181,asdf,1,10,1,0,1.59,0
13.444,asdf,1,10,1,0,1.59,0
13.44599,asdf,1,10,1,0,1.59,0
13.44801,asdf,1,10,1,0,1.59,0
13.45003,asdf,1,10,1,0,1.59,0
13.45202,asdf,1,10,1,0,1.59,0
13.45404,asdf,1,10,1,0,1.59,0
13.45602,asdf,1,10,1,0,1.59,0
13.45802,asdf,1,10,1,0,1.59,0
13.45999,asdf,1,10,1,0,1.59,0
13.4619,asdf,1,10,1,0,1.59,0
13.46427,asdf,1,10,1,0,1.59,0
13.46646,asdf,1,10,1,0,1.59,0
13.46859,asdf,1,10,1,0,1.59,0
13.47065,asdf,1,10,1,0,1.59,0
13.47276,asdf,1,10,1,0,1.59,0
13.4748,asdf,1,10,1,0,1.59,0
13.4768,asdf,1,10,1,0,1.59,0
13.47893,asdf,1,10,1,0,1.59,0
13.48119,asdf,1,10,1,0,1.59,0
13.48364,asdf,1,10,1,0,1.59,0
13.48573,asdf,1,10,1,0,1.59,0
13.48774,asdf,1,10,1,0,1.59,0
13.4898,asdf,1,10,1,0,1.59,0
13.49181,asdf,1,10,1,0,1.59,0
13.49386,asdf,1,10,1,0,1.59,0
13.49596,asdf,1,10,1,0,1.59,0
13.49807,asdf,1,10,1,0,1.59,0
13.5002,asdf,1,10,1,0,1.59,0
13.50253,asdf,1,10,1,0,1.59,0
13.50459,asdf,1,10,1,0,1.59,0
13.50658,asdf,1,10,1,0,1.59,0
13.50862,asdf,1,10,1,0,1.59,0
13.51058,asdf,1,10,1,0,1.59,0
13.51261,asdf,1,10,1,0,1.59,0
13.51459,asdf,1,10,1,0,1.59,0
13.51658,asdf,1,10,1,0,1.59,0
13.51858,asdf,1,10,1,0,1.59,0
13.5206,asdf,1,10,1,0,1.59,0
13.52287,asdf,1,10,1,0,1.59,0
13.52483,asdf,1,10,1,0,1.59,0
13.52696,asdf,1,10,1,0,1.59,0
13.52899,asdf,1,10,1,0,1.59,0
13.531,asdf,1,10,1,0,1.59,0
13.53314,asdf,1,10,1,0,1.59,0
13.53576,asdf,1,10,1,0,1.59,0
13.53782,asdf,1,10,1,0,1.59,0
13.53971,asdf,1,10,1,0,1.59,0
13.54167,asdf,1,10,1,0,1.59,0
13.54404,asdf,1,10,1,0,1.59,0
13.54607,asdf,1,10,1,0,1.59,0
13.54806,asdf,1,10,1,0,1.59,0
13.55012,asdf,1,10,1,0,1.59,0
13.55226,asdf,1,10,1,0,1.59,0
13.55434,asdf,1,10,1,0,1.59,0
13.55669,asdf,1,10,1,0,1.59,0
13.55874,asdf,1,10,1,0,1.59,0
13.56077,asdf,1,10,1,0,1.59,0
13.56308,asdf,1,10,1,0,1.59,0
13.56509,asdf,1,10,1,0,1.59,0
13.56708,asdf,1,10,1,0,1.59,0
13.56905,asdf,1,10,1,0,1.59,0
13.57104,asdf,1,10,1,0,1.59,0
13.57319,asdf,1,10,1,0,1.59,0
13.5753,asdf,1,10,1,0,1.59,0
13.5774,asdf,1,10,1,0,1.59,0
13.57937,asdf,1,10,1,0,1.59,0
13.5815,asdf,1,10,1,0,1.59,0
13.58375,asdf,1,10,1,0,1.59,0
13.58584,asdf,1,10,1,0,1.59,0
13.58794,asdf,1,10,1,0,1.59,0
13.59008,asdf,1,10,1,0,1.59,0
13.59204,asdf,1,10,1,0,1.59,0
13.5941,asdf,1,10,1,0,1.59,0
13.5962,asdf,1,10,1,0,1.59,0
13.59824,asdf,1,10,1,0,1.59,0
13.60026,asdf,1,10,1,0,1.59,0
13.60277,asdf,1,10,1,0,1.59,0
13.60492,asdf,1,10,1,0,1.59,0
13.60703,asdf,1,10,1,0,1.59,0
13.60906,asdf,1,10,1,0,1.59,0
13.61112,asdf,1,10,1,0,1.59,0
13.61316,asdf,1,10,1,0,1.59,0
13.61527,asdf,1,10,1,0,1.59,0
13.61738,asdf,1,10,1,0,1.59,0
13.61944,asdf,1,10,1,0,1.59,0
13.62144,asdf,1,10,1,0,1.59,0
13.62372,asdf,1,10,1,0,1.59,0
13.62581,asdf,1,10,1,0,1.59,0
13.62788,asdf,1,10,1,0,1.59,0
13.62992,asdf,1,10,1,0,1.59,0
13.63195,asdf,1,10,1,0,1.59,0
13.63404,asdf,1,10,1,0,1.59,0
13.63606,asdf,1,10,1,0,1.59,0
13.63805,asdf,1,10,1,0,1.59,0
13.64004,asdf,1,10,1,0,1.59,0
13.64224,asdf,1,10,1,0,1.59,0
13.64416,asdf,1,10,1,0,1.59,0
13.64615,asdf,1,10,1,0,1.59,0
13.64815,asdf,1,10,1,0,1.59,0
13.65019,asdf,1,10,1,0,1.59,0
13.6522,asdf,1,10,1,0,1.59,0
13.65422,asdf,1,10,1,0,1.59,0
13.65627,asdf,1,10,1,0,1.59,0
13.65818,asdf,1,10,1,0,1.59,0
13.66014,asdf,1,10,1,0,1.59,0
13.66259,asdf,1,10,1,0,1.59,0
13.66464,asdf,1,10,1,0,1.59,0
13.66685,asdf,1,10,1,0,1.59,0
13.66887,asdf,1,10,1,0,1.59,0
13.67101,asdf,1,10,1,0,1.59,0
13.67303,asdf,1,10,1,0,1.59,0
13.67509,asdf,1,10,1,0,1.59,0
13.67707,asdf,1,10,1,0,1.59,0
13.67906,asdf,1,10,1,0,1.59,0
13.68165,asdf,1,10,1,0,1.59,0
13.68408,asdf,1,10,1,0,1.59,0
13.68638,asdf,1,10,1,0,1.59,0
13.68864,asdf,1,10,1,0,1.59,0
13.69069,asdf,1,10,1,0,1.59,0
13.69278,asdf,1,10,1,0,1.59,0
13.69485,asdf,1,10,1,0,1.59,0
13.69695,asdf,1,10,1,0,1.59,0
13.69907,asdf,1,10,1,0,1.59,0
13.70105,asdf,1,10,1,0,1.59,0
13.70325,asdf,1,10,1,0,1.59,0
13.70519,asdf,1,10,1,0,1.59,0
13.70718,asdf,1,10,1,0,1.59,0
13.70921,asdf,1,10,1,0,1.59,0
13.71113,asdf,1,10,1,0,1.59,0
13.71312,asdf,1,10,1,0,1.59,0
13.71513,asdf,1,10,1,0,1.59,0
13.71717,asdf,1,10,1,0,1.59,0
13.71916,asdf,1,10,1,0,1.59,0
13.72116,asdf,1,10,1,0,1.59,0
13.73007,asdf,1,10,1,0,1.59,0
13.73279,asdf,1,10,1,0,1.59,0
13.73499,asdf,1,10,1,0,1.59,0
13.7371,asdf,1,10,1,0,1.59,0
13.73906,asdf,1,10,1,0,1.59,0
13.741,asdf,1,10,1,0,1.59,0
13.74338,asdf,1,10,1,0,1.59,0
13.7454,asdf,1,10,1,0,1.59,0
13.74742,asdf,1,10,1,0,1.59,0
13.74944,asdf,1,10,1,0,1.59,0
13.75144,asdf,1,10,1,0,1.59,0
13.75346,asdf,1,10,1,0,1.59,0
13.75551,asdf,1,10,1,0,1.59,0
13.75752,asdf,1,10,1,0,1.59,0
13.75956,asdf,1,10,1,0,1.59,0
13.76157,asdf,1,10,1,0,1.59,0
13.76385,asdf,1,10,1,0,1.59,0
13.76583,asdf,1,10,1,0,1.59,0
13.76783,asdf,1,10,1,0,1.59,0
13.76983,asdf,1,10,1,0,1.59,0
13.77173,asdf,1,10,1,0,1.59,0
13.77374,asdf,1,10,1,0,1.59,0
13.77586,asdf,1,10,1,0,1.59,0
13.77789,asdf,1,10,1,0,1.59,0
13.77988,asdf,1,10,1,0,1.59,0
13.78179,asdf,1,10,1,0,1.59,0
13.78423,asdf,1,10,1,0,1.59,0
13.78633,asdf,1,10,1,0,1.59,0
13.78834,asdf,1,10,1,0,1.59,0
13.79035,asdf,1,10,1,0,1.59,0
13.79234,asdf,1,10,1,0,1.59,0
13.79435,asdf,1,10,1,0,1.59,0
13.79636,asdf,1,10,1,0,1.59,0
13.7984,asdf,1,10,1,0,1.59,0
13.8004,asdf,1,10,1,0,1.59,0
13.80256,asdf,1,10,1,0,1.59,0
13.80468,asdf,1,10,1,0,1.59,0
13.80677,asdf,1,10,1,0,1.59,0
13.80884,asdf,1,10,1,0,1.59,0
13.81084,asdf,1,10,1,0,1.59,0
13.81278,asdf,1,10,1,0,1.59,0
13.81488,asdf,1,10,1,0,1.59,0
13.81707,asdf,1,10,1,0,1.59,0
13.81943,asdf,1,10,1,0,1.59,0
13.82148,asdf,1,10,1,0,1.59,0
13.82373,asdf,1,10,1,0,1.59,0
13.82571,asdf,1,10,1,0,1.59,0
13.82775,asdf,1,10,1,0,1.59,0
13.82979,asdf,1,10,1,0,1.59,0
13.8318,asdf,1,10,1,0,1.59,0
13.83413,asdf,1,10,1,0,1.59,0
13.83626,asdf,1,10,1,0,1.59,0
13.83832,asdf,1,10,1,0,1.59,0
13.84035,asdf,1,10,1,0,1.59,0
13.84274,asdf,1,10,1,0,1.59,0
13.84474,asdf,1,10,1,0,1.59,0
13.84672,asdf,1,10,1,0,1.59,0
13.84876,asdf,1,10,1,0,1.59,0
13.85094,asdf,1,10,1,0,1.59,0
13.85301,asdf,1,10,1,0,1.59,0
13.85513,asdf,1,10,1,0,1.59,0
13.85713,asdf,1,10,1,0,1.59,0
13.85913,asdf,1,10,1,0,1.59,0
13.86109,asdf,1,10,1,0,1.59,0
13.86337,asdf,1,10,1,0,1.59,0
13.86546,asdf,1,10,1,0,1.59,0
13.86751,asdf,1,10,1,0,1.59,0
13.86954,asdf,1,10,1,0,1.59,0
13.87156,asdf,1,10,1,0,1.59,0
13.87358,asdf,1,10,1,0,1.59,0
13.87551,asdf,1,10,1,0,1.59,0
13.8775,asdf,1,10,1,0,1.59,0
13.87948,asdf,1,10,1,0,1.59,0
13.88156,asdf,1,10,1,0,1.59,0
13.88396,asdf,1,10,1,0,1.59,0
13.88597,asdf,1,10,1,0,1.59,0
13.88798,asdf,1,10,1,0,1.59,0
13.88996,asdf,1,10,1,0,1.59,0
13.89199,asdf,1,10,1,0,1.59,0
13.89396,asdf,1,10,1,0,1.59,0
13.89594,asdf,1,10,1,0,1.59,0
13.89794,asdf,1,10,1,0,1.59,0
13.89997,asdf,1,10,1,0,1.59,0
13.90201,asdf,1,10,1,0,1.59,0
13.90431,asdf,1,10,1,0,1.59,0
13.9066,asdf,1,10,1,0,1.59,0
13.90858,asdf,1,10,1,0,1.59,0
13.91056,asdf,1,10,1,0,1.59,0
13.91255,asdf,1,10,1,0,1.59,0
13.91454,asdf,1,10,1,0,1.59,0
13.91653,asdf,1,10,1,0,1.59,0
13.91854,asdf,1,10,1,0,1.59,0
13.92055,asdf,1,10,1,0,1.59,0
13.92284,asdf,1,10,1,0,1.59,0
13.92474,asdf,1,10,1,0,1.59,0
13.92672,asdf,1,10,1,0,1.59,0
13.92874,asdf,1,10,1,0,1.59,0
13.93073,asdf,1,10,1,0,1.59,0
13.93274,asdf,1,10,1,0,1.59,0
13.93479,asdf,1,10,1,0,1.59,0
13.93678,asdf,1,10,1,0,1.59,0
13.93869,asdf,1,10,1,0,1.59,0
13.94063,asdf,1,10,1,0,1.59,0
13.94299,asdf,1,10,1,0,1.59,0
13.94509,asdf,1,10,1,0,1.59,0
13.94722,asdf,1,10,1,0,1.59,0
13.94948,asdf,1,10,1,0,1.59,0
13.95153,asdf,1,10,1,0,1.59,0
13.95355,asdf,1,10,1,0,1.59,0
13.95557,asdf,1,10,1,0,1.59,0
13.95764,asdf,1,10,1,0,1.59,0
13.95956,asdf,1,10,1,0,1.59,0
13.96153,asdf,1,10,1,0,1.59,0
13.96382,asdf,1,10,1,0,1.59,0
13.96586,asdf,1,10,1,0,1.59,0
13.96784,asdf,1,10,1,0,1.59,0
13.96982,asdf,1,10,1,0,1.59,0
13.97188,asdf,1,10,1,0,1.59,0
13.97391,asdf,1,10,1,0,1.59,0
13.97592,asdf,1,10,1,0,1.59,0
13.97798,asdf,1,10,1,0,1.59,0
13.98009,asdf,1,10,1,0,1.59,0
13.98266,asdf,1,10,1,0,1.59,0
13.9847,asdf,1,10,1,0,1.59,0
13.98673,asdf,1,10,1,0,1.59,0
13.98893,asdf,1,10,1,0,1.59,0
13.99094,asdf,1,10,1,0,1.59,0
13.99296,asdf,1,10,1,0,1.59,0
13.99501,asdf,1,10,1,0,1.59,0
13.99704,asdf,1,10,1,0,1.59,0
13.99904,asdf,1,10,1,0,1.59,0
14.00106,asdf,1,10,1,0,1.59,0
14.00327,asdf,1,10,1,0,1.59,0
14.00529,asdf,1,10,1,0,1.59,0
14.00734,asdf,1,10,1,0,1.59,0
14.00934,asdf,1,10,1,0,1.59,0
14.01131,asdf,1,10,1,0,1.59,0
14.01329,asdf,1,10,1,0,1.59,0
14.0153,asdf,1,10,1,0,1.59,0
14.01736,asdf,1,10,1,0,1.59,0
14.01936,asdf,1,10,1,0,1.59,0
14.02133,asdf,1,10,1,0,1.59,0
14.02361,asdf,1,10,1,0,1.59,0
14.02568,asdf,1,10,1,0,1.59,0
14.02769,asdf,1,10,1,0,1.59,0
14.0297,asdf,1,10,1,0,1.59,0
14.03173,asdf,1,10,1,0,1.59,0
14.03372,asdf,1,10,1,0,1.59,0
14.03576,asdf,1,10,1,0,1.59,0
14.03781,asdf,1,10,1,0,1.59,0
14.03982,asdf,1,10,1,0,1.59,0
14.04178,asdf,1,10,1,0,1.59,0
