Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
19.13485,te,3,3,-0.1233786,1.672392,0.1090961
19.14625,te,3,3,-0.1228795,1.672041,0.1095879
19.15739,te,3,3,-0.1219936,1.6717,0.1102171
19.16837,te,3,3,-0.1210538,1.671444,0.1106277
19.17955,te,3,3,-0.1193358,1.671246,0.1110723
19.19065,te,3,3,-0.1174556,1.671173,0.1114517
19.20182,te,3,3,-0.1147096,1.671232,0.1116331
19.2129,te,3,3,-0.1117799,1.671389,0.1117442
19.22425,te,3,3,-0.1085223,1.671574,0.1119509
19.23525,te,3,3,-0.1048958,1.671665,0.1119519
19.24627,te,3,3,-0.1010087,1.671701,0.1118992
19.25744,te,3,3,-0.09670188,1.671701,0.1117387
19.26852,te,3,3,-0.09227706,1.671732,0.1115053
19.27946,te,3,3,-0.08773816,1.671732,0.1112526
19.2905,te,3,3,-0.08292282,1.671793,0.1107214
19.30162,te,3,3,-0.07782305,1.67207,0.1103645
19.31282,te,3,3,-0.07280231,1.672192,0.1100626
19.32368,te,3,3,-0.06761575,1.67234,0.1097179
19.33479,te,3,3,-0.0624596,1.672541,0.1096976
19.34593,te,3,3,-0.05713976,1.672823,0.1095309
19.35696,te,3,3,-0.05173577,1.673238,0.1094108
19.3682,te,3,3,-0.04639173,1.673471,0.1093142
19.3792,te,3,3,-0.04101611,1.673742,0.109256
19.39041,te,3,3,-0.03558612,1.674061,0.1094496
19.40156,te,3,3,-0.03017247,1.674338,0.1094227
19.41257,te,3,3,-0.02475763,1.674467,0.1094406
19.42394,te,3,3,-0.01902712,1.67457,0.1097186
19.43498,te,3,3,-0.01345241,1.674528,0.1098454
19.44608,te,3,3,-0.007631063,1.674459,0.1099563
19.45707,te,3,3,-0.001854777,1.674259,0.1101446
19.46816,te,3,3,0.003917576,1.674124,0.1104076
19.47938,te,3,3,0.009808185,1.673796,0.1106377
19.49041,te,3,3,0.01562953,1.673524,0.1108768
19.50157,te,3,3,0.02143347,1.673188,0.1109965
19.51244,te,3,3,0.0273242,1.672623,0.1112359
19.52338,te,3,3,0.03335107,1.671898,0.1115976
19.5346,te,3,3,0.03946352,1.671092,0.1118555
19.54577,te,3,3,0.0456611,1.670149,0.1124077
19.55694,te,3,3,0.05202246,1.669002,0.1127353
19.56815,te,3,3,0.0584066,1.667743,0.113143
19.57925,te,3,3,0.06479312,1.666458,0.1135318
19.59053,te,3,3,0.07116378,1.665088,0.1141338
19.60141,te,3,3,0.07749809,1.663507,0.1145411
19.6126,te,3,3,0.08389462,1.661836,0.115
19.62362,te,3,3,0.09032954,1.660063,0.1154325
19.63476,te,3,3,0.09676279,1.658266,0.1158931
19.64588,te,3,3,0.103413,1.656403,0.1163311
19.65704,te,3,3,0.1098025,1.654479,0.1168928
19.6688,te,3,3,0.116084,1.652594,0.1173491
19.67971,te,3,3,0.1223526,1.650985,0.1180239
19.69029,te,3,3,0.1286392,1.649169,0.1184218
19.70146,te,3,3,0.1347275,1.647476,0.1188872
19.71251,te,3,3,0.1406086,1.6458,0.1192942
19.72367,te,3,3,0.1466525,1.644097,0.1196294
19.73485,te,3,3,0.1525049,1.64247,0.1200163
19.74597,te,3,3,0.1583531,1.640766,0.1202836
19.75717,te,3,3,0.1642041,1.639047,0.1205287
19.76838,te,3,3,0.1699674,1.63734,0.1207356
19.7791,te,3,3,0.1755881,1.635542,0.1209199
19.79009,te,3,3,0.1813405,1.633552,0.1210394
19.80129,te,3,3,0.1871624,1.631398,0.1211045
19.81267,te,3,3,0.1929553,1.62913,0.1213109
19.82372,te,3,3,0.1987379,1.626902,0.1212983
19.83486,te,3,3,0.2045155,1.62456,0.1212427
19.84607,te,3,3,0.2103741,1.622239,0.1211116
19.85708,te,3,3,0.2160657,1.619792,0.1208756
19.86841,te,3,3,0.2218168,1.617244,0.1205735
19.87909,te,3,3,0.2274907,1.614534,0.1205327
19.89011,te,3,3,0.2330222,1.611845,0.1203701
19.90116,te,3,3,0.2386556,1.609117,0.1199508
19.91239,te,3,3,0.2444737,1.606327,0.1197564
19.92341,te,3,3,0.250161,1.60339,0.1193485
19.93451,te,3,3,0.2559069,1.600293,0.1187932
19.94558,te,3,3,0.2615412,1.597219,0.1184466
19.95654,te,3,3,0.2671321,1.593926,0.1179743
19.96811,te,3,3,0.2727461,1.590551,0.117351
19.9789,te,3,3,0.2780805,1.58696,0.1169004
19.98974,te,3,3,0.2835363,1.58341,0.1162038
20.00095,te,3,3,0.2888861,1.579632,0.1154442
20.0121,te,3,3,0.2941492,1.575704,0.1148362
20.0232,te,3,3,0.2996069,1.571704,0.1141252
20.03436,te,3,3,0.3047197,1.567597,0.1134774
20.04578,te,3,3,0.3098508,1.563233,0.1127388
20.05645,te,3,3,0.3148997,1.558865,0.1121967
20.0675,te,3,3,0.3198236,1.554457,0.1114998
20.07882,te,3,3,0.3246854,1.550045,0.1107726
20.08976,te,3,3,0.3294192,1.545675,0.1103499
20.10065,te,3,3,0.3341714,1.541226,0.1095748
20.11171,te,3,3,0.3387154,1.536658,0.1089823
20.12288,te,3,3,0.3433004,1.531847,0.1082387
20.13374,te,3,3,0.3478182,1.526977,0.1076822
20.14492,te,3,3,0.3521429,1.522225,0.107259
20.1562,te,3,3,0.3565491,1.517242,0.1065614
20.16755,te,3,3,0.3607259,1.512323,0.1060505
20.17897,te,3,3,0.3646095,1.507416,0.1053986
20.18951,te,3,3,0.3682228,1.502525,0.1049468
20.20082,te,3,3,0.3717421,1.497743,0.1044109
20.21173,te,3,3,0.3750923,1.493296,0.1041436
20.22292,te,3,3,0.378476,1.488997,0.1037533
20.23416,te,3,3,0.3816922,1.484897,0.1035287
20.24542,te,3,3,0.3847101,1.480801,0.1035978
20.25658,te,3,3,0.3876017,1.476689,0.1033992
20.26796,te,3,3,0.3904157,1.472597,0.1031813
20.27906,te,3,3,0.3928981,1.468632,0.1029891
20.28988,te,3,3,0.3952079,1.464785,0.1027889
20.30094,te,3,3,0.3973563,1.461029,0.1029872
20.31194,te,3,3,0.3993028,1.45737,0.1027967
20.32304,te,3,3,0.4009345,1.4538,0.1029386
20.33424,te,3,3,0.4025002,1.450206,0.1027061
20.34526,te,3,3,0.4039899,1.446615,0.1024303
20.35642,te,3,3,0.4055267,1.442978,0.1022434
20.36765,te,3,3,0.4067996,1.439569,0.1020226
20.37876,te,3,3,0.407939,1.436219,0.1016614
20.38999,te,3,3,0.4091428,1.432851,0.101329
20.40125,te,3,3,0.4099539,1.42961,0.1010193
20.41315,te,3,3,0.4109672,1.42631,0.1007115
20.42351,te,3,3,0.4117284,1.423055,0.1002182
20.43465,te,3,3,0.4120057,1.420005,0.0999257
20.44548,te,3,3,0.4122577,1.417084,0.09948725
20.45653,te,3,3,0.4124866,1.414333,0.09933013
20.46777,te,3,3,0.4127463,1.411683,0.09897107
20.47891,te,3,3,0.4128752,1.409086,0.09850472
20.49014,te,3,3,0.4129162,1.406636,0.09812087
20.50118,te,3,3,0.4130221,1.404209,0.09760135
20.51241,te,3,3,0.413003,1.401929,0.09728831
20.52349,te,3,3,0.41271,1.399848,0.09686726
20.53472,te,3,3,0.4123386,1.397939,0.09663004
20.54579,te,3,3,0.4117835,1.39623,0.09624738
20.55686,te,3,3,0.4110454,1.394629,0.09586328
20.56799,te,3,3,0.4103358,1.393392,0.09537882
20.57915,te,3,3,0.409067,1.392328,0.09499496
20.59059,te,3,3,0.4077249,1.391418,0.09462446
20.60146,te,3,3,0.4061275,1.391162,0.09424418
20.6126,te,3,3,0.4044698,1.391081,0.09457034
20.62378,te,3,3,0.4025043,1.391558,0.09460539
20.6348,te,3,3,0.400503,1.392162,0.09428233
20.64593,te,3,3,0.3982242,1.393418,0.0943796
20.65693,te,3,3,0.3957954,1.395053,0.09407943
20.66795,te,3,3,0.3932536,1.397308,0.09410614
20.67908,te,3,3,0.3905888,1.400346,0.09405273
20.6903,te,3,3,0.3879815,1.403404,0.09378332
20.70107,te,3,3,0.3853608,1.406983,0.09368223
20.71205,te,3,3,0.3824113,1.411484,0.0935089
20.72309,te,3,3,0.3793028,1.416111,0.09322995
20.7342,te,3,3,0.3758355,1.421057,0.09316033
20.74538,te,3,3,0.3723891,1.426381,0.09291598
20.75642,te,3,3,0.3683911,1.432263,0.09278604
20.76756,te,3,3,0.3643813,1.43844,0.09273621
20.7788,te,3,3,0.3600519,1.44499,0.09262249
20.78976,te,3,3,0.355444,1.452009,0.09253761
20.80105,te,3,3,0.350461,1.459297,0.09280965
20.81223,te,3,3,0.3453677,1.466977,0.09307715
