Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
33.52178,me,1,1,0.1111628,1.884037,-0.8483777
33.53275,me,1,1,0.111171,1.884024,-0.8483542
33.54387,me,1,1,0.1111717,1.884004,-0.8483384
33.55516,me,1,1,0.1112759,1.88395,-0.8483392
33.56618,me,1,1,0.1112918,1.883918,-0.8483047
33.57729,me,1,1,0.1112279,1.88394,-0.84823
33.58835,me,1,1,0.1112754,1.883897,-0.8481982
33.59958,me,1,1,0.1112897,1.88388,-0.8482426
33.61104,me,1,1,0.1113121,1.883908,-0.848236
33.62193,me,1,1,0.1113104,1.883952,-0.8482934
33.63321,me,1,1,0.1113173,1.883954,-0.8482633
33.64439,me,1,1,0.1113102,1.883973,-0.8482864
33.65568,me,1,1,0.111324,1.88396,-0.8482993
33.66706,me,1,1,0.1113131,1.883967,-0.8482975
33.67799,me,1,1,0.1112804,1.883996,-0.8482969
33.68914,me,1,1,0.1113393,1.883943,-0.8483037
33.70015,me,1,1,0.1113359,1.883945,-0.8483334
33.71159,me,1,1,0.1113598,1.884012,-0.848341
33.72238,me,1,1,0.1114006,1.883999,-0.8483517
33.73353,me,1,1,0.1114165,1.883992,-0.8483311
33.74464,me,1,1,0.1113193,1.883934,-0.8483664
33.75599,me,1,1,0.1113259,1.883952,-0.8484174
33.76688,me,1,1,0.1113333,1.883951,-0.8483752
33.77805,me,1,1,0.1113858,1.884004,-0.8483925
33.78909,me,1,1,0.1113805,1.884045,-0.8484094
